"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O810","2020-02-22 21:00:00","161.000","0.000","0.100","17.900","0.990","1007.600","","0.000","-99.000","-99.000","-99.000","26.200","","14.300",""
"C0E790","2020-02-22 21:00:00","344.000","90.000","0.700","17.100","1.000","984.900","","0.000","-99.000","-99.000","-99.000","25.400","","13.500",""
"C0F9Y0","2020-02-22 21:00:00","3313.000","159.000","2.300","4.100","0.370","692.300","","0.000","-99.000","-99.000","-99.000","13.300","","0.000",""
"C0S930","2020-02-22 21:00:00","248.000","111.000","0.300","19.100","0.840","999.000","","0.000","-99.000","-99.000","-99.000","25.300","","16.300",""
"C0M770","2020-02-22 21:00:00","164.000","0.000","0.000","18.900","0.970","1005.500","","0.000","-99.000","-99.000","-99.000","23.500","","13.100",""
"C0R470","2020-02-22 21:00:00","103.000","0.000","0.200","20.600","0.840","1013.700","","0.000","-99.000","-99.000","-99.000","27.000","","16.000",""
"C0W120","2020-02-22 21:00:00","58.000","-99.000","-99.000","18.400","0.840","1019.600","","0.000","-99.000","-99.000","-99.000","20.700","","17.500",""
"C0V350","2020-02-22 21:00:00","36.000","0.000","0.200","19.800","0.840","1022.100","","0.000","-99.000","-99.000","-99.000","28.700","","14.500",""
"CM0160","2020-02-22 21:00:00","159.000","11.000","1.000","18.900","0.820","1007.900","","0.000","-99.000","-99.000","-99.000","27.900","","12.800",""
"C0V500","2020-02-22 21:00:00","6.000","8.000","1.200","20.900","0.800","1022.900","","0.000","-99.000","-99.000","-99.000","24.900","","17.800",""
"C0SA30","2020-02-22 21:00:00","92.000","32.000","3.200","20.900","0.820","1017.700","","0.000","-99.000","-99.000","-99.000","24.600","","19.700",""
"C0U710","2020-02-22 21:00:00","1942.000","82.000","0.500","7.900","0.990","817.700","","1.500","-99.000","-99.000","-99.000","13.300","","6.200",""
"C0Z100","2020-02-22 21:00:00","36.000","360.000","0.600","19.700","0.910","1025.500","","0.000","-99.000","-99.000","-99.000","25.900","","13.600",""
"C0Z170","2020-02-22 21:00:00","199.000","24.000","0.700","20.200","0.790","1006.500","","0.000","-99.000","-99.000","-99.000","25.700","","16.300",""
"C0K430","2020-02-22 21:00:00","30.000","10.000","1.100","17.700","0.990","1022.500","","0.000","-99.000","-99.000","-99.000","22.400","","14.600",""
"C0S960","2020-02-22 21:00:00","32.000","16.000","1.000","20.800","0.860","1023.100","","2.500","-99.000","-99.000","-99.000","24.900","","18.800",""
"C0T9M0","2020-02-22 21:00:00","92.000","306.000","2.000","18.600","0.980","1019.100","","2.500","-99.000","-99.000","-99.000","25.400","","18.600",""
"C0AI00","2020-02-22 21:00:00","188.000","54.000","0.900","17.100","0.880","1007.400","","0.000","9.300","24.000","","25.200","","14.600",""
"C0AC40","2020-02-22 21:00:00","1079.000","221.000","4.700","10.200","0.990","903.200","","4.000","17.600","5.000","","14.600","","10.000",""
"C0F9M0","2020-02-22 21:00:00","230.000","22.000","1.500","17.400","0.940","998.500","","0.000","-99.000","-99.000","-99.000","23.600","","13.500",""
"C0A930","2020-02-22 21:00:00","216.000","191.000","0.800","15.200","0.990","1003.000","","7.500","-99.000","-99.000","-99.000","18.700","","13.800",""
"C0A640","2020-02-22 21:00:00","241.000","22.000","0.700","15.700","0.960","1002.500","","5.000","-99.000","-99.000","-99.000","22.100","","14.600",""
"C0I420","2020-02-22 21:00:00","305.000","0.000","0.000","17.600","0.860","989.600","","0.000","-99.000","-99.000","-99.000","24.900","","11.800",""
"C0R170","2020-02-22 21:00:00","26.000","305.000","0.300","20.700","0.990","1022.300","","0.000","-99.000","-99.000","-99.000","27.900","","15.200",""
"C0M530","2020-02-22 21:00:00","1385.000","94.000","0.900","11.900","0.810","877.600","","0.000","-99.000","-99.000","-99.000","18.000","","8.800",""
"C0H960","2020-02-22 21:00:00","120.000","154.000","0.500","19.800","0.850","1009.900","","0.000","-99.000","-99.000","-99.000","25.400","","14.300",""
"C0V620","2020-02-22 21:00:00","18.000","6.000","2.000","19.500","0.850","1023.400","","0.000","-99.000","-99.000","-99.000","24.100","","15.600",""
"C0X280","2020-02-22 21:00:00","22.000","14.000","2.900","19.000","0.880","1023.000","","0.000","-99.000","-99.000","-99.000","22.800","","15.100",""
"C0AH40","2020-02-22 21:00:00","426.000","51.000","5.400","15.100","0.990","977.200","","3.500","15.100","11.000","","20.300","","14.000",""
"C0T9A0","2020-02-22 21:00:00","498.000","28.000","0.300","16.200","0.990","971.000","","0.500","-99.000","-99.000","-99.000","23.200","","14.700",""
"C0K390","2020-02-22 21:00:00","31.000","35.000","1.000","18.300","0.890","1021.400","","0.000","-99.000","-99.000","-99.000","22.600","","14.600",""
"C0I540","2020-02-22 21:00:00","3344.000","-99.000","-99.000","5.600","0.100","689.100","","-99.000","-99.000","-99.000","-99.000","9.200","","4.600",""
"C0G890","2020-02-22 21:00:00","24.000","15.000","5.300","18.300","0.970","1022.300","","0.000","-99.000","-99.000","-99.000","21.800","","15.900",""
"C0G720","2020-02-22 21:00:00","50.000","9.000","2.200","18.100","0.850","1018.800","","0.000","-99.000","-99.000","-99.000","22.800","","14.200",""
"C0UA40","2020-02-22 21:00:00","1121.000","43.000","3.200","12.100","0.990","902.000","","28.000","-99.000","-99.000","-99.000","16.700","","11.700",""
"C0V400","2020-02-22 21:00:00","56.000","41.000","1.800","19.900","0.890","1018.300","","0.000","-99.000","-99.000","-99.000","25.300","","15.700",""
"C0X130","2020-02-22 21:00:00","27.000","316.000","0.900","19.000","0.910","1021.600","","0.000","-99.000","-99.000","-99.000","26.500","","15.800",""
"C0A520","2020-02-22 21:00:00","48.000","56.000","4.300","17.200","0.940","1023.400","","0.000","-99.000","-99.000","-99.000","23.500","","17.000",""
"C0U870","2020-02-22 21:00:00","474.000","123.000","1.100","14.700","0.990","974.900","","5.500","-99.000","-99.000","-99.000","21.800","","14.700",""
"C0S690","2020-02-22 21:00:00","522.000","25.000","1.400","17.000","0.940","967.400","","1.000","-99.000","-99.000","-99.000","25.100","","15.700",""
"C0R150","2020-02-22 21:00:00","105.000","320.000","0.600","20.900","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","27.800","","16.600",""
"C0K560","2020-02-22 21:00:00","117.000","332.000","0.400","19.900","0.860","1012.100","","0.000","-99.000","-99.000","-99.000","24.800","","12.900",""
"C0X100","2020-02-22 21:00:00","10.000","338.000","1.700","19.700","0.950","1022.500","","0.000","-99.000","-99.000","-99.000","25.700","","15.900",""
"C0K460","2020-02-22 21:00:00","60.000","343.000","1.800","18.700","0.890","1017.100","","0.000","-99.000","-99.000","-99.000","22.800","","14.300",""
"C0M740","2020-02-22 21:00:00","15.000","342.000","1.200","17.900","0.910","1022.600","","0.000","-99.000","-99.000","-99.000","23.800","","14.800",""
"C0SA10","2020-02-22 21:00:00","411.000","66.000","0.300","18.100","0.850","980.200","","0.000","-99.000","-99.000","-99.000","27.800","","15.700",""
"C0C660","2020-02-22 21:00:00","176.000","43.000","4.900","16.600","0.880","1006.900","","0.000","11.800","62.000","","21.800","","15.000",""
"C0R620","2020-02-22 21:00:00","34.000","56.000","2.700","22.900","0.760","1022.200","","4.000","9.100","75.000","","22.900","","19.400",""
"C0R700","2020-02-22 21:00:00","19.000","91.000","1.700","22.400","0.700","1023.400","","0.000","9.900","70.000","","23.800","","17.700",""
"C0F0B0","2020-02-22 21:00:00","311.000","62.000","0.700","17.200","0.930","989.200","","0.000","-99.000","-99.000","-99.000","23.500","","11.600",""
"C0O970","2020-02-22 21:00:00","71.000","319.000","1.000","18.100","0.920","1017.500","","0.000","-99.000","-99.000","-99.000","28.000","","14.000",""
"C0F9P0","2020-02-22 21:00:00","26.000","30.000","5.400","18.100","0.880","1023.200","","0.000","11.900","20.000","","21.800","","15.700",""
"C0R560","2020-02-22 21:00:00","22.000","318.000","2.700","21.100","0.780","1023.100","","0.000","-99.000","-99.000","-99.000","25.800","","17.100",""
"C0X220","2020-02-22 21:00:00","26.000","11.000","3.100","18.600","0.860","1022.200","","0.000","-99.000","-99.000","-99.000","23.200","","14.900",""
"C0M680","2020-02-22 21:00:00","37.000","303.000","0.300","18.200","0.940","1022.300","","0.000","-99.000","-99.000","-99.000","24.400","","15.100",""
"C0S710","2020-02-22 21:00:00","382.000","359.000","3.100","17.400","0.840","984.100","","0.000","-99.000","-99.000","-99.000","23.300","","15.000",""
"C0F9T0","2020-02-22 21:00:00","111.000","340.000","2.300","18.200","0.850","1011.700","","0.000","-99.000","-99.000","-99.000","24.100","","14.300",""
"C0F9N0","2020-02-22 21:00:00","75.000","332.000","1.100","20.700","0.780","1016.100","","0.000","-99.000","-99.000","-99.000","25.400","","15.100",""
"C0G740","2020-02-22 21:00:00","24.000","21.000","2.600","18.300","0.840","1022.500","","0.000","-99.000","-99.000","-99.000","21.700","","15.400",""
"C0UA70","2020-02-22 21:00:00","547.000","65.000","8.000","13.800","0.990","966.000","","18.000","14.900","49.000","","18.200","","13.800",""
"C0AC60","2020-02-22 21:00:00","55.000","81.000","2.300","16.800","0.990","1022.200","","1.000","7.700","87.000","","24.000","","16.400",""
"C0R510","2020-02-22 21:00:00","31.000","323.000","1.700","21.300","0.790","1021.900","","0.000","-99.000","-99.000","-99.000","26.700","","17.200",""
"C0X060","2020-02-22 21:00:00","19.000","327.000","1.200","17.100","0.950","1024.700","","0.000","-99.000","-99.000","-99.000","26.700","","14.300",""
"C0E550","2020-02-22 21:00:00","84.000","46.000","1.300","17.800","0.810","1017.200","","0.000","-99.000","-99.000","-99.000","23.100","","14.500",""
"C0AI20","2020-02-22 21:00:00","25.000","59.000","8.800","17.400","0.780","1026.300","","0.500","-99.000","-99.000","-99.000","18.500","","15.000",""
"C0E740","2020-02-22 21:00:00","27.000","46.000","1.900","18.600","0.850","1017.700","","0.000","-99.000","-99.000","-99.000","24.700","","15.700",""
"C0R650","2020-02-22 21:00:00","29.000","302.000","1.400","21.100","0.960","1022.800","","0.000","-99.000","-99.000","-99.000","26.700","","15.400",""
"C0S750","2020-02-22 21:00:00","2280.000","288.000","1.000","6.300","1.000","782.300","","1.000","-99.000","-99.000","-99.000","14.600","","3.200",""
"C0I370","2020-02-22 21:00:00","671.000","0.000","0.000","15.000","0.830","949.200","","0.000","-99.000","-99.000","-99.000","23.600","","10.400",""
"C0K400","2020-02-22 21:00:00","65.000","353.000","0.700","18.700","0.990","1018.100","","0.000","-99.000","-99.000","-99.000","23.400","","13.700",""
"C0A650","2020-02-22 21:00:00","287.000","33.000","2.400","15.300","0.990","995.700","","12.000","-99.000","-99.000","-99.000","20.400","","13.400",""
"C0U750","2020-02-22 21:00:00","398.000","33.000","3.700","14.400","1.000","981.400","","1.000","-99.000","-99.000","-99.000","18.400","","14.400",""
"C0M730","2020-02-22 21:00:00","40.000","288.000","0.900","19.000","0.880","1019.600","","0.000","-99.000","-99.000","-99.000","27.000","","14.900",""
"C0Z061","2020-02-22 21:00:00","174.000","320.000","1.100","19.700","0.890","1010.800","","0.000","-99.000","-99.000","-99.000","25.800","","16.100",""
"C0M670","2020-02-22 21:00:00","43.000","336.000","0.900","18.900","0.870","1019.500","","0.000","-99.000","-99.000","-99.000","23.300","","14.100",""
"C0I530","2020-02-22 21:00:00","3014.000","-99.000","-99.000","1.800","1.000","708.200","","0.000","-99.000","-99.000","-99.000","10.500","","1.800",""
"C0A880","2020-02-22 21:00:00","6.000","57.000","1.600","18.000","0.850","1027.100","","3.000","10.400","39.000","","22.000","","14.900",""
"C0S950","2020-02-22 21:00:00","415.000","55.000","1.100","17.800","0.910","979.100","","0.000","-99.000","-99.000","-99.000","22.800","","16.000",""
"C0X190","2020-02-22 21:00:00","10.000","5.000","2.600","19.500","0.880","1023.900","","0.000","-99.000","-99.000","-99.000","24.700","","15.700",""
"C0A560","2020-02-22 21:00:00","405.000","0.000","0.000","15.800","1.000","981.700","","1.000","-99.000","-99.000","-99.000","22.900","","10.100",""
"C0K500","2020-02-22 22:00:00","12.000","11.000","1.700","17.500","0.950","1023.000","","0.000","-99.000","-99.000","-99.000","22.800","","14.600",""
"C0A560","2020-02-22 22:00:00","405.000","0.000","0.000","15.600","1.000","982.100","","1.500","-99.000","-99.000","-99.000","22.900","","10.100",""
"C0X190","2020-02-22 22:00:00","10.000","9.000","1.700","19.200","0.890","1024.200","","0.000","-99.000","-99.000","-99.000","24.700","","15.700",""
"C0S950","2020-02-22 22:00:00","415.000","22.000","1.000","18.000","0.890","979.300","","0.000","-99.000","-99.000","-99.000","22.800","","16.000",""
"C0A880","2020-02-22 22:00:00","6.000","72.000","1.400","18.200","0.820","1027.500","","3.000","7.700","24.000","","22.000","","14.900",""
"C0I530","2020-02-22 22:00:00","3014.000","-99.000","-99.000","1.500","1.000","708.200","","0.000","-99.000","-99.000","-99.000","10.500","","1.500",""
"C0M670","2020-02-22 22:00:00","43.000","20.000","0.700","18.600","0.880","1019.800","","0.000","-99.000","-99.000","-99.000","23.300","","14.100",""
"C0Z061","2020-02-22 22:00:00","174.000","296.000","0.400","19.200","0.960","1011.100","","0.000","-99.000","-99.000","-99.000","25.800","","16.100",""
"C0M730","2020-02-22 22:00:00","40.000","0.000","0.000","18.600","0.880","1020.100","","0.000","-99.000","-99.000","-99.000","27.000","","14.900",""
"C0U750","2020-02-22 22:00:00","398.000","41.000","3.800","14.200","1.000","981.800","","1.000","8.800","51.000","","18.400","","14.200",""
"C0A650","2020-02-22 22:00:00","287.000","37.000","2.600","15.100","0.990","996.000","","13.000","-99.000","-99.000","-99.000","20.400","","13.400",""
"C0K400","2020-02-22 22:00:00","65.000","333.000","0.300","18.200","0.990","1018.400","","0.000","-99.000","-99.000","-99.000","23.400","","13.700",""
"C0I370","2020-02-22 22:00:00","671.000","0.000","0.000","14.400","0.890","949.500","","0.000","-99.000","-99.000","-99.000","23.600","","10.400",""
"C0S750","2020-02-22 22:00:00","2280.000","280.000","1.200","4.900","1.000","782.500","","1.000","-99.000","-99.000","-99.000","14.600","","3.200",""
"C0R650","2020-02-22 22:00:00","29.000","294.000","1.000","20.100","0.990","1023.000","","0.000","-99.000","-99.000","-99.000","26.700","","15.400",""
"C0AI20","2020-02-22 22:00:00","25.000","51.000","9.000","17.500","0.760","1026.600","","0.500","-99.000","-99.000","-99.000","18.500","","15.000",""
"C0E550","2020-02-22 22:00:00","84.000","52.000","1.500","17.800","0.810","1017.300","","0.000","-99.000","-99.000","-99.000","23.100","","14.500",""
"C0X060","2020-02-22 22:00:00","19.000","352.000","0.700","16.500","0.960","1025.000","","0.000","-99.000","-99.000","-99.000","26.700","","14.300",""
"C0R510","2020-02-22 22:00:00","31.000","321.000","1.200","20.400","0.830","1022.100","","0.000","-99.000","-99.000","-99.000","26.700","","17.200",""
"C0AC60","2020-02-22 22:00:00","55.000","80.000","2.800","16.600","0.990","1022.500","","2.000","8.800","82.000","","24.000","","16.400",""
"C0UA70","2020-02-22 22:00:00","547.000","55.000","9.500","13.600","0.990","966.400","","18.000","14.800","46.000","","18.200","","13.600",""
"C0G740","2020-02-22 22:00:00","24.000","22.000","2.700","18.300","0.840","1023.000","","0.000","-99.000","-99.000","-99.000","21.700","","15.400",""
"C0F9N0","2020-02-22 22:00:00","75.000","15.000","1.800","20.300","0.790","1016.400","","0.000","-99.000","-99.000","-99.000","25.400","","15.100",""
"C0F9T0","2020-02-22 22:00:00","111.000","339.000","1.700","18.100","0.860","1012.000","","0.000","-99.000","-99.000","-99.000","24.100","","14.300",""
"C0S710","2020-02-22 22:00:00","382.000","13.000","3.400","17.200","0.880","984.400","","0.000","8.800","353.000","","23.300","","15.000",""
"C0M680","2020-02-22 22:00:00","37.000","337.000","0.600","17.900","0.950","1022.700","","0.000","-99.000","-99.000","-99.000","24.400","","15.100",""
"C0X220","2020-02-22 22:00:00","26.000","20.000","1.700","18.200","0.880","1022.300","","0.000","-99.000","-99.000","-99.000","23.200","","14.900",""
"C0R560","2020-02-22 22:00:00","22.000","316.000","2.400","20.300","0.800","1023.200","","0.000","-99.000","-99.000","-99.000","25.800","","17.100",""
"C0F9P0","2020-02-22 22:00:00","26.000","30.000","4.100","17.900","0.880","1023.500","","0.000","9.200","24.000","","21.800","","15.700",""
"C0O970","2020-02-22 22:00:00","71.000","307.000","1.200","17.600","0.940","1017.600","","0.000","-99.000","-99.000","-99.000","28.000","","14.000",""
"C0F0B0","2020-02-22 22:00:00","311.000","77.000","1.000","16.800","0.940","989.600","","0.000","-99.000","-99.000","-99.000","23.500","","11.600",""
"C0R700","2020-02-22 22:00:00","19.000","113.000","2.800","22.000","0.700","1023.600","","0.000","-99.000","-99.000","-99.000","23.800","","17.700",""
"C0R620","2020-02-22 22:00:00","34.000","61.000","2.900","22.800","0.730","1022.300","","4.000","8.600","60.000","","22.900","","19.400",""
"C0C660","2020-02-22 22:00:00","176.000","47.000","4.600","16.700","0.860","1007.400","","0.000","11.200","44.000","","21.800","","15.000",""
"C0SA10","2020-02-22 22:00:00","411.000","21.000","0.300","17.500","0.870","980.500","","0.000","-99.000","-99.000","-99.000","27.800","","15.700",""
"C0M740","2020-02-22 22:00:00","15.000","6.000","0.600","17.500","0.910","1023.000","","0.000","-99.000","-99.000","-99.000","23.800","","14.800",""
